sc_point_gid,latitude,longitude,country,state,county,timezone,area_developable_sq_km,capacity_ac_mw,dist_spur_km,capacity_density
22494,44.3685821267664,-114.633018552668,United States,Idaho,Custer,-7,0.223704008102417,0.71102850849531,18.0714545315406,3.178434371948241
22495,44.3875400842325,-114.482198817651,United States,Idaho,Custer,-7,0.0075240002274513,0.0244623987793187,13.6038896039296,3.251249074935921
22496,44.4063459428287,-114.331284258375,United States,Idaho,Custer,-7,0.0835919898033142,0.283330337854451,16.471097397793802,3.389443635940554
22497,44.4249995599289,-114.180275551027,United States,Idaho,Custer,-7,6.3114662109375,21.0137887427276,4.57830519165799,3.3294622898101878
22498,44.4435007937993,-114.029173374547,United States,Idaho,Custer,-7,1.82134808349609,5.99872532442099,8.35830519165799,3.293563365936288
22499,44.4618495036051,-113.877978410619,United States,Idaho,Custer,-7,4.5741511779785196,14.672983555155101,20.2510973977938,3.2078046798705975
22500,44.4800455494174,-113.72669134365,United States,Idaho,Custer,-7,8.69067015380859,27.8982823034827,30.735870119269,3.2101416587829634
22504,44.5513003262535,-113.120635828063,Unknown,Unknown,Unknown,-7,0.134999994850159,0.420934880411724,43.7631233433293,3.1180362701415927
22506,44.5860081603105,-112.817073444402,United States,Montana,Beaverhead,-7,0.0722520006179809,0.234185697281189,6.33198051533946,3.241234779357911
22507,44.603131717711904,-112.665161045312,United States,Montana,Beaverhead,-7,23.3473047363281,78.3172046523629,6.42837661840736,3.354443073272709
22508,44.6201015251293,-112.513162114724,United States,Montana,Beaverhead,-7,30.5036804443359,106.683057012997,3.28742207411231,3.4973831176757733
22514,44.7186843263404,-111.599391209948,United States,Montana,Madison,-7,0.0404999999999999,0.158279078722,40.4820973722849,3.90812540054322
22515,44.7345742577802,-111.446806532171,United States,Montana,Madison,-7,6.58461577148438,26.2000690154707,27.8271817973109,3.9789822101592995
22516,44.7503094151312,-111.294141059741,United States,Montana,Gallatin,-7,4.1598720703125,18.6514806966665,17.6960129727678,4.483666896820064
22517,44.7658896748994,-111.141395520951,United States,Montana,Gallatin,-7,36.3615802734375,175.097239982466,14.0086623254048,4.815446376800524
22545,45.1387804498948,-106.835043495892,Unknown,Unknown,Unknown,-7,62.1437141601563,151.338001391429,4.35837661840736,2.435290575027458
22546,45.1498197603186,-106.680303144792,Unknown,Unknown,Unknown,-7,62.1538470703125,162.539571811246,16.965870119269,2.6151168346405105
22547,45.1607009721293,-106.52550561704,Unknown,Unknown,Unknown,-7,84.2496978515625,210.21660527606,24.8768246635641,2.4951615333557102
22548,45.1714239963508,-106.370651706893,Unknown,Unknown,Unknown,-7,30.2776576171875,70.9408313650568,37.0678506346085,2.3430092334747297
22549,45.181988745206,-106.215742210391,United States,Montana,Powder River,-7,34.9336546875,83.824991444299,49.6316688117887,2.399548292160034
22550,45.1923951321218,-106.060777925333,United States,Montana,Powder River,-7,32.9221256835938,80.703086782178,54.3458441227157,2.451332807540889
22551,45.2026430717336,-105.905759651252,United States,Montana,Powder River,-7,18.9473040527344,45.5499070345834,43.4723830792823,2.4040310382843
22552,45.2127324798901,-105.750688189394,United States,Montana,Powder River,-7,1.94230809173584,4.55478893927577,38.7529090630812,2.3450393676757826
22563,45.3132300541992,-104.041622514316,United States,South Dakota,Harding,-7,2.77210783081055,6.54656469482055,42.9447207283686,2.361583709716793
22564,45.3214109687805,-103.885975886895,United States,South Dakota,Harding,-7,46.3974288574219,118.745512385983,66.7259155494651,2.55931234359742
22565,45.3294323703452,-103.730286632769,United States,South Dakota,Harding,-7,53.888540625,149.902968407325,71.8139804643217,2.7817225456237713
22566,45.3372941921801,-103.574555574612,United States,South Dakota,Harding,-7,113.950974023438,356.68691058797,68.9313311116846,3.1301786899566553
22567,45.3449963688478,-103.418783536443,United States,South Dakota,Harding,-7,90.3350522460937,305.746051057085,61.5167012437081,3.384578227996832
22568,45.3525388361895,-103.262971343603,United States,South Dakota,Harding,-7,0.0243,0.0701300703048706,48.3988051789035,2.8860111236572266
22569,45.3599215313292,-103.107119822722,United States,South Dakota,Harding,-7,46.989397265625,123.044660492094,36.8260843995171,2.6185622215270907
22570,45.367144392677,-102.9512298017,United States,South Dakota,Harding,-7,57.2977625976562,137.952097134907,25.3060843995171,2.4076349735259996
22571,45.3742073599325,-102.79530210968,Unknown,Unknown,Unknown,-7,0.467100010299683,1.09494884509252,13.7860843995171,2.344142198562617
22572,45.381110374088,-102.639337577019,Unknown,Unknown,Unknown,-7,3.198519140625,7.63508050646391,4.0138181771802,2.387067317962647
22573,45.3878533774321,-102.483337035265,Unknown,Unknown,Unknown,-7,9.62479830322266,22.9049856369782,6.83095454429505,2.3797886371612536
22574,45.3944363135526,-102.327301317129,Unknown,Unknown,Unknown,-7,57.5800246582031,141.562585757176,18.3509545442951,2.4585363864898655
22575,45.40085912734,-102.171231256463,Unknown,Unknown,Unknown,-7,103.839373828125,266.557322240944,29.8709545442951,2.567015886306767
22576,45.4071217649903,-102.015127688228,Unknown,Unknown,Unknown,-7,105.853196777344,278.934024567377,41.4655129855222,2.635102510452267
22577,45.4132241740079,-101.85899144847,United States,South Dakota,Ziebach,-7,99.314258203125,250.164547395391,47.8863961030679,2.518918752670293
22578,45.4191663032089,-101.702823374297,United States,South Dakota,Ziebach,-7,21.1007689453125,49.727808701785,49.1501428534987,2.356682300567627
22820,43.0296044511504,-122.577199475615,Unknown,Unknown,Unknown,-8,1.15263904724121,3.55698854847976,33.1782077683553,3.085951805114752
22822,43.0832554177603,-122.287925533662,Unknown,Unknown,Unknown,-8,1.21421689453125,6.29886999001368,24.51152595829,5.187598705291749
22823,43.1098660520658,-122.143099541962,Unknown,Unknown,Unknown,-8,17.3156306396484,94.2081700075038,27.7797597231986,5.440643310546887
22824,43.1363332157064,-121.998148218924,United States,Oregon,Klamath,-8,16.8049608398437,91.2319110681135,16.243220766632,5.428867816925067
22825,43.1626567308051,-121.85307208045,United States,Oregon,Klamath,-8,80.48090390625,419.361158035652,2.35279220613579,5.210691452026363
22826,43.1888364199907,-121.707871645666,United States,Oregon,Klamath,-8,20.3867270507813,100.035814220802,17.3179220613579,4.906908988952606
22827,43.2148721064062,-121.562547436923,United States,Oregon,Klamath,-8,2.62166407470703,11.496166332066,22.9442467376764,4.385064601898202
22828,43.2407636137155,-121.41709997979,United States,Oregon,Klamath,-8,21.6726396240234,85.1519281122482,29.3635779003788,3.929005861282357
22829,43.2665107661111,-121.271529803047,United States,Oregon,Lake,-8,33.0443375976562,123.852797729567,16.1633636201307,3.7480792999267667
22830,43.2921133883219,-121.125837438683,United States,Oregon,Lake,-8,15.2849432373047,56.4277162064379,5.76639610306789,3.6917190551757777
22831,43.3175713056203,-120.980023421889,United States,Oregon,Lake,-8,26.6502695800781,98.587076745082,1.08,3.699290037155155
22832,43.3428843438298,-120.834088291052,United States,Oregon,Lake,-8,51.5832205078125,188.677412348549,4.06014285349873,3.657728433609007
22833,43.3680523293326,-120.688032587751,United States,Oregon,Lake,-8,28.9274671142578,103.36422515408,15.1429350596345,3.573220729827871
22834,43.3930750890768,-120.54185685675,United States,Oregon,Lake,-8,63.6304082519531,219.937857182231,0.27,3.456489801406863
22835,43.4179524505844,-120.395561645989,United States,Oregon,Lake,-8,10.8284848022461,37.0222994164161,9.26735064736294,3.418973207473749
22836,43.442684241958,-120.249147506584,United States,Oregon,Lake,-8,5.06631566162109,17.2463233598427,21.1974220741123,3.404115438461315
22837,43.4672702918892,-120.102614992815,United States,Oregon,Lake,-8,38.7398399414062,147.006270233129,23.8596882964492,3.7947051525116047
22838,43.4917104296653,-119.955964662122,United States,Oregon,Lake,-8,5.79492905273438,23.5869842598078,13.3914545315406,4.070280075073241
22839,43.5160044851772,-119.809197075097,United States,Oregon,Harney,-8,9.04524290771484,33.1838403790955,5.35477272147525,3.6686511039733873
22840,43.5401522889269,-119.662312795477,United States,Oregon,Harney,-8,54.324073828125,177.471151813381,2.45183766184074,3.2668969631194984
22841,43.5641536720347,-119.515312390137,United States,Oregon,Harney,-8,60.2157638671875,173.350858708234,0.599116882454314,2.8788285255432187
22842,43.588008466247,-119.368196429084,United States,Oregon,Harney,-8,5.74982039794922,16.1069721615281,4.62198051533946,2.801300048828125
22843,43.6117165039433,-119.220965485445,United States,Oregon,Harney,-8,25.5548533447266,74.9647432029139,3.40830519165799,2.9334836006164493
22844,43.6352776181443,-119.073620135464,United States,Oregon,Harney,-8,33.0864473144531,103.59306840971,0.726396103067893,3.130981922149665
22845,43.6586916425187,-118.926160958492,United States,Oregon,Harney,-8,33.50976328125,100.129207156411,1.76911688245431,2.9880607128143195
22846,43.6819584113914,-118.778588536978,United States,Oregon,Harney,-8,13.4732346679687,37.6945495047453,0.937279220613579,2.797735691070564
22847,43.70507775975,-118.630903456461,United States,Oregon,Harney,-8,19.543812890625,55.5804670764936,4.97558441227157,2.8438906669616695
22849,43.7508735382372,-118.335197675979,United States,Oregon,Harney,-8,0.955953012084961,2.93178814778775,5.42558441227157,3.0668747425079355
22850,43.7735496417244,-118.187178162466,United States,Oregon,Malheur,-7,15.7979069824219,53.541279078087,0.127279220613579,3.389137506484979
22851,43.7960776714298,-118.039048362838,United States,Oregon,Malheur,-7,3.8188709197998,12.8876259022631,1.67007142674937,3.374721527099617
22852,43.8184574657685,-117.890808877952,United States,Oregon,Malheur,-7,7.87100394287109,25.6054024879861,1.92462986797652,3.25313043594361
22853,43.8406888638635,-117.742460311703,United States,Oregon,Malheur,-7,1.82086197967529,6.30013606751301,6.46455844122716,3.4599745273590137
22854,43.862771705553,-117.59400327101,United States,Oregon,Malheur,-7,42.1415907714844,158.634609471691,0.18,3.764324188232423
22855,43.8847058313974,-117.445438365811,United States,Oregon,Malheur,-7,34.8394763671875,153.394754738425,1.24455844122716,4.402900695800789
22856,43.9064910826871,-117.296766209048,United States,Oregon,Malheur,-7,27.0874797363281,131.391142847748,4.99102597104441,4.8506226539611985
22857,43.9281273014496,-117.147987416657,United States,Oregon,Malheur,-7,30.1329333984375,165.92571194996,10.3473506473629,5.5064573287964
22858,43.9496143304569,-116.999102607563,United States,Oregon,Malheur,-7,18.8109092285156,99.62855816289,5.35477272147525,5.296318054199225
22859,43.9709520132327,-116.850112403662,United States,Idaho,Payette,-7,27.9378373535156,145.183722787354,7.2538181771802,5.196670055389401
22860,43.9921401940599,-116.701017429814,United States,Idaho,Payette,-7,86.0463474609375,417.151465854881,1.48367532368147,4.8479857444763175
22861,44.0131787179878,-116.551818313834,United States,Idaho,Gem,-7,57.1424150390625,257.127325605262,5.87823376490863,4.49976301193238
22862,44.0340674308395,-116.402515686475,United States,Idaho,Gem,-7,12.5640452636719,53.0766257478864,1.22911688245431,4.224485397338859
22863,44.0548061792186,-116.25311018142,United States,Idaho,Boise,-7,39.6651225585938,163.618346847134,8.1176363543604,4.124992847442612
22864,44.0753948105174,-116.103602435271,United States,Idaho,Boise,-7,9.50918444824219,38.6506864119968,19.944915574974,4.064563751220699
22865,44.0958331729232,-115.953993087535,United States,Idaho,Boise,-7,4.72041046142578,18.7233338601241,28.6462272530159,3.9664630889892565
22866,44.116121115426,-115.804282780614,United States,Idaho,Boise,-7,1.25121590881348,4.33950366784457,32.9609285477417,3.468229293823233
22867,44.1362584878256,-115.65447215979,United States,Idaho,Boise,-7,0.306468003845215,0.90110604127337,39.7067272402614,2.940294027328489
22868,44.1562451407387,-115.504561873216,United States,Idaho,Boise,-7,0.885707981872559,2.55720985391163,52.3578960648045,2.8871929645538374
22869,44.1760809256061,-115.354552571899,United States,Idaho,Boise,-7,0.240047997665405,0.688808782352023,57.7281103450526,2.869462728500368
22870,44.1957656946998,-115.204444909693,United States,Idaho,Boise,-7,0.45489596786499,1.30797058744934,79.5747207283686,2.875318050384515
22871,44.21529930113,-115.05423954328,United States,Idaho,Custer,-7,0.0889920001029968,0.262732255240297,88.534792155118,2.9523131847381583
22872,44.2346815988525,-114.90393713216,United States,Idaho,Custer,-7,0.472391966629028,1.41529784430419,39.9063701065146,2.9960243701934735
22873,44.2539124426754,-114.753538338639,United States,Idaho,Custer,-7,0.15818399848938,0.487093598980344,28.2606428407443,3.0792849063873295
22874,44.2729916882661,-114.60304382781,United States,Idaho,Custer,-7,0.871091928863525,2.76170769101783,13.4931493398826,3.170397520065313
22875,44.2919191921589,-114.452454267545,United States,Idaho,Custer,-7,0.243179986953735,0.788008275299918,1.91823376490863,3.2404322624206596
22876,44.3106948117611,-114.301770328479,United States,Idaho,Custer,-7,0.15632999382019,0.52497327061839,5.59918830920368,3.358109712600717
22877,44.3293184053608,-114.150992683993,United States,Idaho,Custer,-7,0.0144000001072883,0.0478338103997246,10.6067532368147,3.3217923641204963
22878,44.3477898321332,-114.000122010205,United States,Idaho,Custer,-7,0.0745200061798095,0.247667731901477,2.61,3.323506593704232
22880,44.3842756263757,-113.698104292772,United States,Idaho,Custer,-7,7.08285624389648,23.0282294432593,28.755870119269,3.251263141632085
22882,44.4201510858998,-113.395722639239,United States,Idaho,Custer,-7,0.140651986885071,0.467980601620695,50.0093051661491,3.327223539352412
22883,44.4378595977048,-113.244397055355,Unknown,Unknown,Unknown,-7,0.0106920004248619,0.0343447563057245,41.1429804898306,3.2121918201446484
22884,44.4554151167535,-113.092982555459,Unknown,Unknown,Unknown,-7,0.761831968688965,2.42510956848449,32.680785694243,3.1832604408264147
22886,44.4900666398386,-112.789889589589,United States,Montana,Beaverhead,-7,0.0170999984979629,0.0569252059286961,2.12646752981726,3.3289597034454435
22887,44.5071623778642,-112.638212521113,United States,Montana,Beaverhead,-7,0.0864720050811767,0.294029627211312,14.2429350596345,3.4002869129180935
22888,44.5241045911254,-112.486449331586,United States,Montana,Beaverhead,-7,3.21357612304687,11.5513620120576,5.42293505963451,3.5945506095886324
22890,44.5575279218657,-112.182667412687,United States,Idaho,Clark,-7,1.89810008239746,7.23825066225947,14.7610973977938,3.8134188652038574
22891,44.5740087810275,-112.030650101323,United States,Montana,Beaverhead,-7,1.16326807250977,4.5047524934394,31.0362986797652,3.8724973201751536
22892,44.5903355988036,-111.878549504886,United States,Montana,Beaverhead,-7,1.36245594177246,5.38367862928979,44.0234350468801,3.951451539993286
22893,44.6065082484917,-111.726366338656,United States,Montana,Beaverhead,-7,0.640799965667725,2.74007808462431,69.5670843740082,4.276027202606198
22894,44.6225266043841,-111.57410132039,United States,Montana,Beaverhead,-7,3.26098811645508,14.0429911382678,34.0062986797652,4.306360721588125
22895,44.6383905417734,-111.421755170308,United States,Idaho,Fremont,-7,0.898703936004639,4.11517731852902,22.2204999872456,4.579013347625728
22896,44.6540999369594,-111.269328611072,United States,Montana,Gallatin,-7,16.2703796264648,79.8747369777012,13.095870119269,4.909211635589615
